video_id,sequence,video_frame,sequence_frame,image_id,annotations
0,40258,350,350,0-350,"[{'x': 284, 'y': 195, 'width': 37, 'height': 35}]"
0,40258,351,351,0-351,"[{'x': 277, 'y': 202, 'width': 37, 'height': 33}]"
0,40258,352,352,0-352,"[{'x': 269, 'y': 210, 'width': 38, 'height': 35}]"
0,40258,353,353,0-353,"[{'x': 261, 'y': 218, 'width': 39, 'height': 37}]"
0,40258,354,354,0-354,"[{'x': 253, 'y': 226, 'width': 41, 'height': 39}]"
0,40258,355,355,0-355,"[{'x': 245, 'y': 234, 'width': 42, 'height': 40}]"
0,40258,356,356,0-356,"[{'x': 238, 'y': 242, 'width': 43, 'height': 42}]"
0,40258,357,357,0-357,"[{'x': 228, 'y': 251, 'width': 43, 'height': 43}]"
0,40258,358,358,0-358,"[{'x': 219, 'y': 260, 'width': 43, 'height': 43}]"
0,40258,359,359,0-359,"[{'x': 210, 'y': 269, 'width': 42, 'height': 44}]"
0,40258,360,360,0-360,"[{'x': 200, 'y': 278, 'width': 42, 'height': 44}]"
0,40258,361,361,0-361,"[{'x': 185, 'y': 284, 'width': 50, 'height': 52}]"
0,40258,362,362,0-362,"[{'x': 175, 'y': 295, 'width': 51, 'height': 53}]"
0,40258,363,363,0-363,"[{'x': 165, 'y': 306, 'width': 51, 'height': 53}]"
0,40258,364,364,0-364,"[{'x': 154, 'y': 316, 'width': 52, 'height': 54}]"
0,40258,365,365,0-365,"[{'x': 141, 'y': 331, 'width': 54, 'height': 55}]"
0,40258,366,366,0-366,"[{'x': 127, 'y': 346, 'width': 56, 'height': 55}]"
0,40258,367,367,0-367,"[{'x': 114, 'y': 360, 'width': 58, 'height': 56}]"
0,40258,368,368,0-368,"[{'x': 101, 'y': 375, 'width': 59, 'height': 56}]"
0,40258,369,369,0-369,"[{'x': 84, 'y': 390, 'width': 66, 'height': 59}]"
0,40258,370,370,0-370,"[{'x': 68, 'y': 405, 'width': 72, 'height': 62}]"
0,40258,371,371,0-371,"[{'x': 52, 'y': 420, 'width': 78, 'height': 65}]"
0,40258,372,372,0-372,"[{'x': 34, 'y': 441, 'width': 73, 'height': 64}]"
0,40258,373,373,0-373,"[{'x': 17, 'y': 462, 'width': 69, 'height': 63}]"
0,40258,374,374,0-374,"[{'x': 0, 'y': 466, 'width': 71, 'height': 82}]"
0,40258,375,375,0-375,[]
0,40258,376,376,0-376,[]
0,40258,377,377,0-377,[]
0,40258,378,378,0-378,[]
0,40258,379,379,0-379,[]
0,40258,380,380,0-380,[]
0,40258,381,381,0-381,[]
0,40258,382,382,0-382,[]
0,40258,383,383,0-383,[]
0,40258,384,384,0-384,[]
0,40258,385,385,0-385,[]
0,40258,386,386,0-386,"[{'x': 1036, 'y': 445, 'width': 40, 'height': 53}]"
0,40258,387,387,0-387,"[{'x': 1034, 'y': 463, 'width': 41, 'height': 53}]"
0,40258,388,388,0-388,"[{'x': 1032, 'y': 481, 'width': 42, 'height': 53}]"
0,40258,389,389,0-389,"[{'x': 1029, 'y': 499, 'width': 43, 'height': 53}]"
0,40258,390,390,0-390,"[{'x': 1027, 'y': 517, 'width': 43, 'height': 53}]"
0,40258,391,391,0-391,"[{'x': 1025, 'y': 535, 'width': 44, 'height': 53}]"
0,40258,392,392,0-392,"[{'x': 1022, 'y': 553, 'width': 45, 'height': 53}]"
0,40258,393,393,0-393,"[{'x': 1018, 'y': 572, 'width': 50, 'height': 55}]"
0,40258,394,394,0-394,"[{'x': 1020, 'y': 591, 'width': 50, 'height': 55}]"
0,40258,395,395,0-395,"[{'x': 1021, 'y': 611, 'width': 50, 'height': 55}]"
0,40258,396,396,0-396,"[{'x': 1022, 'y': 631, 'width': 50, 'height': 55}]"
0,40258,397,397,0-397,"[{'x': 1023, 'y': 650, 'width': 50, 'height': 55}]"
0,40258,398,398,0-398,"[{'x': 1023, 'y': 670, 'width': 50, 'height': 49}]"
0,40258,399,399,0-399,[]
0,40258,400,400,0-400,[]
0,40258,401,401,0-401,[]
0,40258,402,402,0-402,[]
0,40258,403,403,0-403,[]
0,40258,404,404,0-404,[]
0,40258,405,405,0-405,[]
0,40258,406,406,0-406,[]
0,40258,407,407,0-407,[]
0,40258,408,408,0-408,[]
0,40258,409,409,0-409,[]
0,40258,410,410,0-410,[]
0,40258,411,411,0-411,[]
0,40258,412,412,0-412,[]
0,40258,413,413,0-413,[]
0,40258,414,414,0-414,[]
0,40258,415,415,0-415,[]
0,40258,416,416,0-416,[]
0,40258,417,417,0-417,[]
0,40258,418,418,0-418,[]
0,40258,419,419,0-419,[]
0,40258,420,420,0-420,[]
0,40258,421,421,0-421,[]
0,40258,422,422,0-422,[]
0,40258,423,423,0-423,[]
0,40258,424,424,0-424,[]
0,40258,425,425,0-425,[]
0,40258,426,426,0-426,[]
0,40258,427,427,0-427,[]
0,40258,428,428,0-428,[]
0,40258,429,429,0-429,[]
0,40258,430,430,0-430,[]
0,40258,431,431,0-431,[]
0,40258,432,432,0-432,[]
0,40258,433,433,0-433,[]
0,40258,434,434,0-434,[]
0,40258,435,435,0-435,[]
0,40258,436,436,0-436,[]
0,40258,437,437,0-437,[]
0,40258,438,438,0-438,[]
0,40258,439,439,0-439,[]
0,40258,440,440,0-440,[]
0,40258,441,441,0-441,[]
0,40258,442,442,0-442,[]
0,40258,443,443,0-443,[]
0,40258,444,444,0-444,[]
0,40258,445,445,0-445,[]
0,40258,446,446,0-446,[]
0,40258,447,447,0-447,[]
0,40258,448,448,0-448,[]
0,40258,449,449,0-449,[]
0,40258,450,450,0-450,[]
0,40258,451,451,0-451,[]
0,40258,452,452,0-452,[]
0,40258,453,453,0-453,[]
0,40258,454,454,0-454,[]
0,40258,455,455,0-455,[]
0,40258,456,456,0-456,[]
0,40258,457,457,0-457,[]
0,40258,458,458,0-458,[]
0,40258,459,459,0-459,[]
0,40258,460,460,0-460,[]
0,40258,461,461,0-461,[]
0,40258,462,462,0-462,[]
0,40258,463,463,0-463,[]
0,40258,464,464,0-464,[]
0,40258,465,465,0-465,[]
0,40258,466,466,0-466,[]
0,40258,467,467,0-467,[]
0,40258,468,468,0-468,[]
0,40258,469,469,0-469,[]
0,40258,470,470,0-470,[]
0,40258,471,471,0-471,[]
0,40258,472,472,0-472,[]
0,40258,473,473,0-473,[]
0,40258,474,474,0-474,[]
0,40258,475,475,0-475,[]
0,40258,476,476,0-476,[]
0,40258,477,477,0-477,[]
0,40258,478,478,0-478,[]
0,40258,479,479,0-479,[]
0,45518,873,0,0-873,[]
0,45518,874,1,0-874,[]
0,45518,875,2,0-875,[]
0,45518,876,3,0-876,[]
0,45518,877,4,0-877,[]
0,45518,878,5,0-878,"[{'x': 720, 'y': 679, 'width': 55, 'height': 40}]"
0,45518,879,6,0-879,"[{'x': 718, 'y': 661, 'width': 54, 'height': 45}]"
0,45518,880,7,0-880,"[{'x': 719, 'y': 649, 'width': 50, 'height': 39}]"
0,45518,881,8,0-881,"[{'x': 712, 'y': 634, 'width': 53, 'height': 41}]"
0,45518,882,9,0-882,"[{'x': 712, 'y': 624, 'width': 51, 'height': 38}]"
0,45518,883,10,0-883,"[{'x': 710, 'y': 616, 'width': 54, 'height': 44}]"
0,45518,884,11,0-884,"[{'x': 714, 'y': 617, 'width': 50, 'height': 43}]"
0,45518,885,12,0-885,"[{'x': 714, 'y': 620, 'width': 58, 'height': 53}]"
0,45518,886,13,0-886,"[{'x': 718, 'y': 630, 'width': 58, 'height': 48}]"
0,45518,887,14,0-887,"[{'x': 723, 'y': 636, 'width': 54, 'height': 49}]"
0,45518,888,15,0-888,"[{'x': 730, 'y': 649, 'width': 50, 'height': 49}]"
0,45518,889,16,0-889,"[{'x': 734, 'y': 662, 'width': 56, 'height': 56}]"
0,45518,890,17,0-890,"[{'x': 744, 'y': 678, 'width': 62, 'height': 42}]"
0,45518,891,18,0-891,"[{'x': 747, 'y': 693, 'width': 72, 'height': 26}]"
0,45518,892,19,0-892,[]
0,45518,893,20,0-893,[]
0,45518,894,21,0-894,[]
0,45518,895,22,0-895,[]
0,45518,896,23,0-896,[]
0,45518,897,24,0-897,[]
0,45518,898,25,0-898,[]
0,45518,899,26,0-899,[]
0,45518,900,27,0-900,[]
0,45518,901,28,0-901,[]
0,45518,902,29,0-902,[]
0,45518,903,30,0-903,[]
0,45518,904,31,0-904,[]
0,45518,905,32,0-905,[]
0,45518,906,33,0-906,[]
0,45518,907,34,0-907,[]
0,45518,908,35,0-908,[]
0,45518,909,36,0-909,[]
0,45518,910,37,0-910,[]
0,45518,911,38,0-911,[]
0,45518,912,39,0-912,[]
0,45518,913,40,0-913,[]
0,45518,914,41,0-914,[]
0,45518,915,42,0-915,[]
0,45518,916,43,0-916,[]
0,45518,917,44,0-917,[]
0,45518,918,45,0-918,[]
0,45518,919,46,0-919,[]
0,45518,920,47,0-920,[]
0,45518,921,48,0-921,[]
0,45518,922,49,0-922,[]
0,45518,923,50,0-923,[]
0,45518,924,51,0-924,[]
0,45518,925,52,0-925,[]
0,45518,926,53,0-926,[]
0,45518,927,54,0-927,[]
0,45518,928,55,0-928,[]
0,45518,929,56,0-929,[]
0,45518,930,57,0-930,[]
0,45518,931,58,0-931,[]
0,45518,932,59,0-932,[]
0,45518,933,60,0-933,[]
0,45518,934,61,0-934,[]
0,45518,935,62,0-935,[]
0,45518,936,63,0-936,[]
0,45518,937,64,0-937,[]
0,45518,938,65,0-938,[]
0,45518,939,66,0-939,[]
0,45518,940,67,0-940,[]
0,45518,941,68,0-941,[]
0,45518,942,69,0-942,[]
0,45518,943,70,0-943,[]
0,45518,944,71,0-944,[]
0,45518,945,72,0-945,[]
0,45518,946,73,0-946,[]
0,45518,947,74,0-947,[]
0,45518,948,75,0-948,[]
0,45518,949,76,0-949,"[{'x': 764, 'y': 9, 'width': 40, 'height': 25}]"
0,45518,950,77,0-950,"[{'x': 764, 'y': 18, 'width': 40, 'height': 25}]"
0,45518,951,78,0-951,"[{'x': 765, 'y': 27, 'width': 40, 'height': 25}]"
0,45518,952,79,0-952,"[{'x': 765, 'y': 36, 'width': 40, 'height': 25}]"
0,45518,953,80,0-953,"[{'x': 766, 'y': 45, 'width': 40, 'height': 25}]"
0,45518,954,81,0-954,"[{'x': 766, 'y': 54, 'width': 40, 'height': 25}]"
0,45518,955,82,0-955,"[{'x': 767, 'y': 63, 'width': 40, 'height': 25}]"
0,45518,956,83,0-956,"[{'x': 767, 'y': 72, 'width': 40, 'height': 25}]"
0,45518,957,84,0-957,"[{'x': 769, 'y': 81, 'width': 40, 'height': 25}]"
0,45518,958,85,0-958,"[{'x': 771, 'y': 90, 'width': 40, 'height': 25}]"
0,45518,959,86,0-959,"[{'x': 774, 'y': 98, 'width': 40, 'height': 25}]"
0,45518,960,87,0-960,"[{'x': 776, 'y': 106, 'width': 41, 'height': 25}]"
0,45518,961,88,0-961,"[{'x': 778, 'y': 113, 'width': 41, 'height': 26}]"
0,45518,962,89,0-962,"[{'x': 780, 'y': 120, 'width': 41, 'height': 27}]"
0,45518,963,90,0-963,"[{'x': 782, 'y': 127, 'width': 42, 'height': 27}]"
0,45518,964,91,0-964,"[{'x': 784, 'y': 134, 'width': 42, 'height': 28}]"
0,45518,965,92,0-965,"[{'x': 786, 'y': 141, 'width': 42, 'height': 28}]"
0,45518,966,93,0-966,"[{'x': 788, 'y': 148, 'width': 43, 'height': 29}]"
0,45518,967,94,0-967,"[{'x': 790, 'y': 156, 'width': 43, 'height': 29}]"
0,45518,968,95,0-968,"[{'x': 792, 'y': 163, 'width': 43, 'height': 30}]"
0,45518,969,96,0-969,"[{'x': 794, 'y': 170, 'width': 44, 'height': 31}]"
0,45518,970,97,0-970,"[{'x': 797, 'y': 176, 'width': 44, 'height': 31}]"
0,45518,971,98,0-971,"[{'x': 800, 'y': 182, 'width': 45, 'height': 32}]"
0,45518,972,99,0-972,"[{'x': 803, 'y': 189, 'width': 46, 'height': 32}]"
0,45518,973,100,0-973,"[{'x': 807, 'y': 195, 'width': 46, 'height': 33}]"
0,45518,974,101,0-974,"[{'x': 810, 'y': 201, 'width': 47, 'height': 33}]"
0,45518,975,102,0-975,"[{'x': 813, 'y': 207, 'width': 48, 'height': 34}]"
0,45518,976,103,0-976,"[{'x': 816, 'y': 214, 'width': 48, 'height': 34}]"
0,45518,977,104,0-977,"[{'x': 821, 'y': 219, 'width': 49, 'height': 35}]"
0,45518,978,105,0-978,"[{'x': 825, 'y': 224, 'width': 50, 'height': 35}]"
0,45518,979,106,0-979,"[{'x': 829, 'y': 230, 'width': 50, 'height': 36}]"
0,45518,980,107,0-980,"[{'x': 832, 'y': 236, 'width': 52, 'height': 37}]"
0,45518,981,108,0-981,"[{'x': 835, 'y': 242, 'width': 54, 'height': 37}]"
0,45518,982,109,0-982,"[{'x': 838, 'y': 248, 'width': 55, 'height': 38}]"
0,45518,983,110,0-983,"[{'x': 841, 'y': 254, 'width': 57, 'height': 39}]"
0,45518,984,111,0-984,"[{'x': 844, 'y': 260, 'width': 59, 'height': 40}]"
0,45518,985,112,0-985,"[{'x': 849, 'y': 266, 'width': 61, 'height': 41}]"
0,45518,986,113,0-986,"[{'x': 853, 'y': 272, 'width': 62, 'height': 41}]"
0,45518,987,114,0-987,"[{'x': 857, 'y': 278, 'width': 64, 'height': 42}]"
0,45518,988,115,0-988,"[{'x': 861, 'y': 284, 'width': 66, 'height': 43}]"
0,45518,989,116,0-989,"[{'x': 866, 'y': 290, 'width': 67, 'height': 44}]"
0,45518,990,117,0-990,"[{'x': 869, 'y': 294, 'width': 68, 'height': 44}]"
0,45518,991,118,0-991,"[{'x': 872, 'y': 299, 'width': 69, 'height': 44}]"
0,45518,992,119,0-992,"[{'x': 878, 'y': 303, 'width': 70, 'height': 44}]"
0,45518,993,120,0-993,"[{'x': 885, 'y': 307, 'width': 71, 'height': 45}]"
0,45518,994,121,0-994,"[{'x': 891, 'y': 312, 'width': 72, 'height': 45}]"
0,45518,995,122,0-995,"[{'x': 897, 'y': 316, 'width': 73, 'height': 45}]"
0,45518,996,123,0-996,"[{'x': 904, 'y': 320, 'width': 74, 'height': 45}]"
0,45518,997,124,0-997,"[{'x': 911, 'y': 324, 'width': 75, 'height': 45}]"
0,45518,998,125,0-998,"[{'x': 918, 'y': 329, 'width': 76, 'height': 46}]"
0,45518,999,126,0-999,"[{'x': 925, 'y': 333, 'width': 77, 'height': 46}]"
0,45518,1000,127,0-1000,"[{'x': 932, 'y': 336, 'width': 79, 'height': 48}]"
0,45518,1001,128,0-1001,"[{'x': 938, 'y': 339, 'width': 81, 'height': 50}]"
0,45518,1002,129,0-1002,"[{'x': 945, 'y': 342, 'width': 83, 'height': 52}]"
0,45518,1003,130,0-1003,"[{'x': 951, 'y': 345, 'width': 85, 'height': 54}]"
0,45518,1004,131,0-1004,"[{'x': 958, 'y': 347, 'width': 87, 'height': 57}]"
0,45518,1005,132,0-1005,"[{'x': 964, 'y': 350, 'width': 89, 'height': 59}]"
0,45518,1006,133,0-1006,"[{'x': 971, 'y': 353, 'width': 91, 'height': 61}]"
0,45518,1007,134,0-1007,"[{'x': 977, 'y': 356, 'width': 93, 'height': 63}]"
0,45518,1008,135,0-1008,"[{'x': 984, 'y': 359, 'width': 96, 'height': 65}]"
0,45518,1009,136,0-1009,"[{'x': 991, 'y': 362, 'width': 98, 'height': 67}]"
0,45518,1010,137,0-1010,"[{'x': 997, 'y': 370, 'width': 98, 'height': 67}]"
0,45518,1011,138,0-1011,"[{'x': 1003, 'y': 378, 'width': 98, 'height': 67}]"
0,45518,1012,139,0-1012,"[{'x': 1010, 'y': 389, 'width': 98, 'height': 67}]"
0,45518,1013,140,0-1013,"[{'x': 1017, 'y': 400, 'width': 98, 'height': 67}]"
0,45518,1014,141,0-1014,"[{'x': 1024, 'y': 411, 'width': 98, 'height': 67}]"
0,45518,1015,142,0-1015,"[{'x': 1031, 'y': 423, 'width': 98, 'height': 67}]"
0,45518,1016,143,0-1016,"[{'x': 1038, 'y': 434, 'width': 98, 'height': 67}]"
0,45518,1017,144,0-1017,"[{'x': 1045, 'y': 446, 'width': 98, 'height': 67}]"
0,45518,1018,145,0-1018,"[{'x': 1052, 'y': 457, 'width': 98, 'height': 67}]"
0,45518,1019,146,0-1019,"[{'x': 1058, 'y': 469, 'width': 98, 'height': 67}]"
0,45518,1020,147,0-1020,"[{'x': 1070, 'y': 482, 'width': 101, 'height': 73}]"
0,45518,1021,148,0-1021,"[{'x': 1082, 'y': 494, 'width': 105, 'height': 79}]"
0,45518,1022,149,0-1022,"[{'x': 1094, 'y': 507, 'width': 109, 'height': 85}]"
0,45518,1023,150,0-1023,"[{'x': 1106, 'y': 520, 'width': 113, 'height': 91}]"
0,45518,1024,151,0-1024,"[{'x': 1118, 'y': 532, 'width': 116, 'height': 97}]"
0,45518,1025,152,0-1025,"[{'x': 1130, 'y': 545, 'width': 120, 'height': 103}]"
0,45518,1026,153,0-1026,"[{'x': 1142, 'y': 559, 'width': 120, 'height': 103}]"
0,45518,1027,154,0-1027,"[{'x': 1157, 'y': 583, 'width': 120, 'height': 103}]"
0,45518,1028,155,0-1028,"[{'x': 1169, 'y': 592, 'width': 110, 'height': 103}]"
0,45518,1029,156,0-1029,"[{'x': 1172, 'y': 620, 'width': 107, 'height': 99}]"
0,45518,1030,157,0-1030,"[{'x': 1180, 'y': 636, 'width': 99, 'height': 83}]"
0,45518,1031,158,0-1031,"[{'x': 1188, 'y': 662, 'width': 91, 'height': 57}]"
0,45518,1032,159,0-1032,[]
0,45518,1033,160,0-1033,[]
0,45518,1034,161,0-1034,[]
0,45518,1035,162,0-1035,[]
0,45518,1036,163,0-1036,[]
0,45518,1037,164,0-1037,[]
0,45518,1038,165,0-1038,[]
0,45518,1039,166,0-1039,[]
0,45518,1040,167,0-1040,[]
0,45518,1041,168,0-1041,[]
0,45518,1042,169,0-1042,[]
0,45518,1043,170,0-1043,[]
0,45518,1044,171,0-1044,[]
0,45518,1045,172,0-1045,[]
0,45518,1046,173,0-1046,[]
0,45518,1047,174,0-1047,[]
0,45518,1048,175,0-1048,[]
0,45518,1049,176,0-1049,[]
0,45518,1050,177,0-1050,[]
0,45518,1051,178,0-1051,[]
0,45518,1052,179,0-1052,[]
0,45518,1053,180,0-1053,[]
0,45518,1054,181,0-1054,[]
0,45518,1055,182,0-1055,[]
0,45518,1056,183,0-1056,[]
0,45518,1057,184,0-1057,[]
0,45518,1058,185,0-1058,[]
0,45518,1059,186,0-1059,[]
0,45518,1060,187,0-1060,[]
0,45518,1061,188,0-1061,[]
0,45518,1062,189,0-1062,[]
0,45518,1063,190,0-1063,[]
0,45518,1064,191,0-1064,[]
0,45518,1065,192,0-1065,[]
0,45518,1066,193,0-1066,[]
0,45518,1067,194,0-1067,[]
0,45518,1068,195,0-1068,[]
0,45518,1069,196,0-1069,[]
0,45518,1070,197,0-1070,[]
0,45518,1071,198,0-1071,[]
0,45518,1072,199,0-1072,[]
0,45518,1073,200,0-1073,[]
0,45518,1074,201,0-1074,[]
0,45518,1075,202,0-1075,[]
0,45518,1076,203,0-1076,[]
0,45518,1077,204,0-1077,[]
0,45518,1078,205,0-1078,[]
0,45518,1079,206,0-1079,[]
0,45518,1080,207,0-1080,[]
0,45518,1081,208,0-1081,[]
0,45518,1082,209,0-1082,[]
0,45518,1083,210,0-1083,[]
0,45518,1084,211,0-1084,[]
0,45518,1085,212,0-1085,[]
0,45518,1086,213,0-1086,[]
0,45518,1087,214,0-1087,[]
0,45518,1088,215,0-1088,[]
0,45518,1089,216,0-1089,[]
0,45518,1090,217,0-1090,[]
0,45518,1091,218,0-1091,[]
0,45518,1092,219,0-1092,[]
0,45518,1093,220,0-1093,[]
0,45518,1094,221,0-1094,[]
0,45518,1095,222,0-1095,[]
0,45518,1096,223,0-1096,[]
0,45518,1097,224,0-1097,[]
0,45518,1098,225,0-1098,[]
0,45518,1099,226,0-1099,[]
0,45518,1100,227,0-1100,[]
0,45518,1101,228,0-1101,[]
0,45518,1102,229,0-1102,[]
0,45518,1103,230,0-1103,[]
0,45518,1104,231,0-1104,[]
0,45518,1105,232,0-1105,[]
0,45518,1106,233,0-1106,[]
0,45518,1107,234,0-1107,[]
0,45518,1108,235,0-1108,[]
0,45518,1109,236,0-1109,[]
0,45518,1110,237,0-1110,[]
0,45518,1111,238,0-1111,[]
0,45518,1112,239,0-1112,[]
0,45518,1113,240,0-1113,[]
0,45518,1114,241,0-1114,[]
0,45518,1115,242,0-1115,[]
0,45518,1116,243,0-1116,[]
0,45518,1117,244,0-1117,[]
0,45518,1118,245,0-1118,[]
0,45518,1119,246,0-1119,[]
0,45518,1120,247,0-1120,[]
0,45518,1121,248,0-1121,[]
0,45518,1122,249,0-1122,[]
0,45518,1123,250,0-1123,[]
0,45518,1124,251,0-1124,[]
0,45518,1125,252,0-1125,[]
0,45518,1126,253,0-1126,[]
0,45518,1127,254,0-1127,[]
0,45518,1128,255,0-1128,[]
0,45518,1129,256,0-1129,[]
0,45518,1130,257,0-1130,[]
0,45518,1131,258,0-1131,[]
0,45518,1132,259,0-1132,[]
0,45518,1133,260,0-1133,[]
0,45518,1134,261,0-1134,[]
0,45518,1135,262,0-1135,[]
0,45518,1136,263,0-1136,[]
0,45518,1137,264,0-1137,[]
0,45518,1138,265,0-1138,[]
0,45518,1139,266,0-1139,[]
0,45518,1140,267,0-1140,[]
0,45518,1141,268,0-1141,[]
0,45518,1142,269,0-1142,[]
0,45518,1143,270,0-1143,[]
0,45518,1144,271,0-1144,[]
0,45518,1145,272,0-1145,[]
0,45518,1146,273,0-1146,[]
0,45518,1147,274,0-1147,[]
0,45518,1148,275,0-1148,[]
0,45518,1149,276,0-1149,[]
0,45518,1150,277,0-1150,[]
0,45518,1151,278,0-1151,[]
0,45518,1152,279,0-1152,[]
0,45518,1153,280,0-1153,[]
0,45518,1154,281,0-1154,[]
0,45518,1155,282,0-1155,[]
0,45518,1156,283,0-1156,[]
0,45518,1157,284,0-1157,[]
0,45518,1158,285,0-1158,[]
0,45518,1159,286,0-1159,[]
0,45518,1160,287,0-1160,[]
0,45518,1161,288,0-1161,[]
0,45518,1162,289,0-1162,[]
0,45518,1163,290,0-1163,[]
0,45518,1164,291,0-1164,[]
0,45518,1165,292,0-1165,[]
0,45518,1166,293,0-1166,[]
0,45518,1167,294,0-1167,[]
0,45518,1168,295,0-1168,[]
0,45518,1169,296,0-1169,[]
0,45518,1170,297,0-1170,[]
0,45518,1171,298,0-1171,[]
0,45518,1172,299,0-1172,[]
0,45518,1173,300,0-1173,[]
0,45518,1174,301,0-1174,[]
0,45518,1175,302,0-1175,[]
0,45518,1176,303,0-1176,[]
0,45518,1177,304,0-1177,[]
0,45518,1178,305,0-1178,[]
0,45518,1179,306,0-1179,[]
0,45518,1180,307,0-1180,[]
0,45518,1181,308,0-1181,[]
0,45518,1182,309,0-1182,[]
0,45518,1183,310,0-1183,[]
0,45518,1184,311,0-1184,[]
0,45518,1185,312,0-1185,[]
0,45518,1186,313,0-1186,[]
0,45518,1187,314,0-1187,[]
0,45518,1188,315,0-1188,[]
0,45518,1189,316,0-1189,[]
0,45518,1190,317,0-1190,[]
0,45518,1191,318,0-1191,[]
0,45518,1192,319,0-1192,[]
0,45518,1193,320,0-1193,[]
0,45518,1194,321,0-1194,[]
0,45518,1195,322,0-1195,[]
0,45518,1196,323,0-1196,[]
0,45518,1197,324,0-1197,[]
0,45518,1198,325,0-1198,[]
0,45518,1199,326,0-1199,[]
0,45518,1200,327,0-1200,[]
0,45518,1201,328,0-1201,[]
0,45518,1202,329,0-1202,[]
0,45518,1203,330,0-1203,[]
0,45518,1204,331,0-1204,[]
0,45518,1205,332,0-1205,[]
0,45518,1206,333,0-1206,[]
0,45518,1207,334,0-1207,[]
0,45518,1208,335,0-1208,[]
0,45518,1209,336,0-1209,[]
0,45518,1210,337,0-1210,[]
0,45518,1211,338,0-1211,[]
0,45518,1212,339,0-1212,[]
0,45518,1213,340,0-1213,[]
0,45518,1214,341,0-1214,[]
0,45518,1215,342,0-1215,[]
0,45518,1216,343,0-1216,[]
0,45518,1217,344,0-1217,[]
0,45518,1218,345,0-1218,[]
0,45518,1219,346,0-1219,[]
0,45518,1220,347,0-1220,[]
0,45518,1221,348,0-1221,[]
0,45518,1222,349,0-1222,[]
0,45518,1223,350,0-1223,[]
0,45518,1224,351,0-1224,[]
0,45518,1225,352,0-1225,[]
0,45518,1226,353,0-1226,[]
0,45518,1227,354,0-1227,[]
0,45518,1228,355,0-1228,[]
0,45518,1229,356,0-1229,[]
0,45518,1230,357,0-1230,[]
0,45518,1231,358,0-1231,[]
0,45518,1232,359,0-1232,[]
0,45518,1233,360,0-1233,[]
0,45518,1234,361,0-1234,[]
0,45518,1235,362,0-1235,[]
0,45518,1236,363,0-1236,[]
0,45518,1237,364,0-1237,[]
0,45518,1238,365,0-1238,[]
0,45518,1239,366,0-1239,[]
0,45518,1240,367,0-1240,[]
0,45518,1241,368,0-1241,[]
0,45518,1242,369,0-1242,[]
0,45518,1243,370,0-1243,[]
0,45518,1244,371,0-1244,[]
0,45518,1245,372,0-1245,[]
0,45518,1246,373,0-1246,[]
0,45518,1247,374,0-1247,[]
0,45518,1248,375,0-1248,[]
0,45518,1249,376,0-1249,[]
0,45518,1250,377,0-1250,[]
0,45518,1251,378,0-1251,[]
0,45518,1252,379,0-1252,[]
0,45518,1253,380,0-1253,[]
0,45518,1254,381,0-1254,[]
0,45518,1255,382,0-1255,[]
0,45518,1256,383,0-1256,[]
0,45518,1257,384,0-1257,[]
0,45518,1258,385,0-1258,[]
0,45518,1259,386,0-1259,[]
0,45518,1260,387,0-1260,[]
0,45518,1261,388,0-1261,[]
0,45518,1262,389,0-1262,[]
0,45518,1263,390,0-1263,[]
0,45518,1264,391,0-1264,[]
0,45518,1265,392,0-1265,[]
0,45518,1266,393,0-1266,[]
0,45518,1267,394,0-1267,[]
0,45518,1268,395,0-1268,[]
0,45518,1269,396,0-1269,[]
0,45518,1270,397,0-1270,[]
0,45518,1271,398,0-1271,[]
0,45518,1272,399,0-1272,[]
0,45518,1273,400,0-1273,[]
0,45518,1274,401,0-1274,[]
0,45518,1275,402,0-1275,[]
0,45518,1276,403,0-1276,[]
0,45518,1277,404,0-1277,[]
0,45518,1278,405,0-1278,[]
0,45518,1279,406,0-1279,[]
0,45518,1280,407,0-1280,[]
0,45518,1281,408,0-1281,[]
0,45518,1282,409,0-1282,[]
0,45518,1283,410,0-1283,[]
0,45518,1284,411,0-1284,[]
0,45518,1285,412,0-1285,[]
0,45518,1286,413,0-1286,[]
0,45518,1287,414,0-1287,[]
0,45518,1288,415,0-1288,[]
0,45518,1289,416,0-1289,[]
0,45518,1290,417,0-1290,[]
0,45518,1291,418,0-1291,[]
0,45518,1292,419,0-1292,[]
0,45518,1293,420,0-1293,[]
0,45518,1294,421,0-1294,[]
0,45518,1295,422,0-1295,[]
0,45518,1296,423,0-1296,[]
0,45518,1297,424,0-1297,[]
0,45518,1298,425,0-1298,[]
0,45518,1299,426,0-1299,[]
0,45518,1300,427,0-1300,[]
0,45518,1301,428,0-1301,[]
0,45518,1302,429,0-1302,[]
0,45518,1303,430,0-1303,[]
0,45518,1304,431,0-1304,[]
0,45518,1305,432,0-1305,[]
0,45518,1306,433,0-1306,[]
0,45518,1307,434,0-1307,[]
0,45518,1308,435,0-1308,[]
0,45518,1309,436,0-1309,[]
0,45518,1310,437,0-1310,[]
0,45518,1311,438,0-1311,[]
0,45518,1312,439,0-1312,[]
0,45518,1313,440,0-1313,[]
0,45518,1314,441,0-1314,[]
0,45518,1315,442,0-1315,[]
0,45518,1316,443,0-1316,[]
0,45518,1317,444,0-1317,[]
0,45518,1318,445,0-1318,[]
0,45518,1319,446,0-1319,[]
